"","Row.names","PC1","PC2","PC3","X","StemTag","sp","crown_living","broken_stem","defoliation","rot","wound","fire","insect","canker","leaf_damage","hollow_stem","overtopped","animal","lightning","fungi","crushed","bark_beetles","unknown","postfire_leaf_loss","water","bai","ba_m_2019","idw_con","idw_het"
"4056","5978",-0.00980900603465836,-0.00277607917535785,-0.00157330478975118,5978,2109074,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,5.33062061921269,0.0102070345315132,695.025761190034,194.231731875796
"4057","5981",-0.00980900603465836,-0.00277607917535785,-0.00157330478975118,5981,2109077,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,5.90333192540912,0.171286700057186,424.548217484113,145.717266637871
"4058","5982",-0.00980900603465836,-0.00277607917535785,-0.00157330478975118,5982,2109079,"PIPA",90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,0,0.0834689752132272,473.941468215177,147.376288538957
"4059","5983",0.12127099004054,-0.00312992332659676,-0.000573774871266822,5983,2109080,"PIPA",95,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,2.50010512512661,0.00950331777710912,1269.36131892093,122.963435194057
"4060","5984",-0.00980900603465836,-0.00277607917535785,-0.00157330478975118,5984,2111001,"PIPA",97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,18.0219662375474,0.0339794661412272,179.957245916946,155.450746160357
"4061","5985",-0.00980900603465836,-0.00277607917535785,-0.00157330478975118,5985,2111002,"PIPA",97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,4.14009666438611,0.0024630086404144,227.39164333155,100.79480332121
"4062","5986",-0.00980900603465836,-0.00277607917535785,-0.00157330478975118,5986,2111003,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,3.5880837758013,0.00132025431267111,147.765382592647,50.5394478083896
"4063","5987",-0.00980900603465836,-0.00277607917535785,-0.00157330478975118,5987,2111004,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,1.85833884367331,0.000804247719318987,205.855611738748,39.6791396871579
"4064","5988",-0.00980900603465836,-0.00277607917535785,-0.00157330478975118,5988,2111005,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,2.53580920693649,0.000615752160103599,200.957925910282,41.5572033539383
"4065","5989",-0.00980900603465836,-0.00277607917535785,-0.00157330478975118,5989,2111007,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,3.52692325689559,0.00502654824574367,197.143818690599,137.007682942195
"4066","5993",-0.00980900603465836,-0.00277607917535785,-0.00157330478975118,5993,2111014,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,8.33037631864357,0.00352565235549115,199.280413763223,72.9277765324027
"4067","5997",-0.00980900603465836,-0.00277607917535785,-0.00157330478975118,5997,2111022,"PIPA",96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,18.6304349897375,0.0263021990940171,594.113264619744,255.295421311384
"4068","5998",-0.00980900603465836,-0.00277607917535785,-0.00157330478975118,5998,2111023,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,3.70099550301183,0.010028749148422,861.455751142985,370.691311128956
"4069","5999",-0.00980900603465836,-0.00277607917535785,-0.00157330478975118,5999,2111025,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,18.1474237122258,0.0498759249683916,706.43943407641,286.730429960809
"4070","6",-0.00980900603465709,-0.0027760791753576,-0.00157330478974473,6,101014,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8872,11.6823121475478,0.0301718558450764,540.611870823238,81.4171767442495
"4071","6000",0.0576776939412521,-0.002551866764279,-0.00282943761448148,6000,2111026,"PIPA",96,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,0.776268124572396,0.00515299735005066,569.156304915505,6306.63483831103
"4072","6001",-0.00980900603465836,-0.00277607917535785,-0.00157330478975118,6001,2111027,"PIPA",82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,1.73131315056147,0.0145267244301992,825.788383722323,477.755188914524
"4073","6005",-0.00980900603465836,-0.00277607917535785,-0.00157330478975118,6005,2111032,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,5.64715457896,0.0136847775990371,820.79727705965,197.063992530673
"4074","6006",-0.00980900603465835,-0.00277607917535785,-0.00157330478975118,6006,2111033,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,0.346576273798986,0.00950331777710912,1054.42393848957,279.079526449952
"4075","6007",-0.0535964715533957,-0.0283140149089227,0.0866649962280231,6007,2111034,"PIPA",77,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,0,0.00311724531052447,824.135808265596,762.348919235094
"4076","6008",-0.00980900603465836,-0.00277607917535785,-0.00157330478975118,6008,2111036,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,8.46367488548926,0.114608441595609,657.097241442639,167.585377732946
"4077","6009",-0.00980900603465836,-0.00277607917535785,-0.00157330478975118,6009,2111037,"PIPA",73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,0.26502891525805,0.0055417694409324,739.948124120089,557.385485554636
"4078","6010",-0.00980900603465835,-0.00277607917535785,-0.00157330478975118,6010,2111038,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,3.42969371401986,0.0107513154587477,1085.26602807214,336.605858639876
"4079","6011",-0.00980900603465835,-0.00277607917535785,-0.00157330478975118,6011,2111039,"PIPA",94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,0.346576273798986,0.00950331777710912,1102.15325119576,311.83050969106
