"","StemTag","sp","crown_living","broken_stem","defoliation","rot","wound","fire","insect","canker","leaf_damage","hollow_stem","overtopped","animal","lightning","fungi","crushed","bark_beetles","unknown","postfire_leaf_loss","water","bai","ba_m_2019","idw_con","idw_het"
"6170",2117013,"PIPA",99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,2.30214466034798,0.105208796376069,2077.61815858461,0
"6171",2117014,"PIPA",94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,5.46994589597678,0.14793445646489,1176.56552204824,0
"6172",2117015,"PIPA",96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,4.27339523123189,0.057255526111674,1981.41612012371,0
"6173",2117016,"PIPA",94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,5.71929262690003,0.0518747632942381,1483.38461521409,0
"6174",2117018,"PIPA",98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,7.26398778387744,0.0274645883758454,2295.85681150325,0
"6175",2117019,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,66.0580650734606,0.0913268838380187,2151.5640511249,0
"6176",2117020,"PIPA",100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13.716,1.69367590815795,0.0138929081123375,2385.41860902518,0
"6177",2117021,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,4.51646908842123,0.0441150294398713,2622.64021127701,0
"6178",2117022,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,4.85520427005282,0.0510705155749191,2391.35018428507,0
"6179",2117023,"PIPA",100,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13.716,2.10925379303005,0.0136847775990371,1356.10993206347,6.6098112858767
"6180",2117025,"PIPA",97,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13.716,0.484579495945188,0.0186265028431339,2362.55528458236,0
"6181",2117026,"PIPA",99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,2.65813024474788,0.0620158243800259,2088.87313359928,0
"6182",2117027,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,5.52169710428161,0.0483051286415967,1034.44085552407,7.75254478265491
"6183",2117028,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,13.3000605343404,0.113411494794592,2045.08213787008,0
"6184",2117029,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,11.4777907146371,0.059395736106932,1907.86191815531,0
"6185",2117031,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,6.07057355599946,0.0585349397198484,1968.94206036311,19.8718525791426
"6186",2117032,"PIPA",100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13.716,2.23314304927492,0.0243284935093994,2443.14999419552,19.5511527326504
"6187",2117034,"PIPA",97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,8.09043889832119,0.0411870650867256,2581.040102098,0
"6188",2117035,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,4.64349478153305,0.0339794661412272,2414.59815680722,0
"6189",2117038,"PIPA",98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,7.62781446044474,0.0706858347057703,2125.36662680363,0
"6190",2117040,"PIPA",100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13.716,1.00365979742694,0.0198556509688509,2450.66715752813,0
"6191",2117042,"PIPA",100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13.716,6.13957516707256,0.0356327292751788,2449.92576973672,0
"6192",2117043,"PIPA",98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,6.56769879941254,0.0940247265292889,1549.17952791541,11.4795093806205
"6193",2117044,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,6.56769879941254,0.0940247265292889,2126.18672529493,0
"6194",2117046,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,4.30319138146796,0.0913268838380187,1884.8452878635,0
"6195",2117047,"PIPA",94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,0.88447519648249,0.01539380400259,1555.39052835881,0
"6196",2117050,"PIPA",97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,-1.08520715596787,0.0237787147950211,2164.05040547438,0
"6197",2117056,"PIPA",99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,9.44067496954711,0.0339794661412272,1367.0773685742,0
"6198",2117060,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,8.56247264679854,0.0277591126871194,856.734990818367,0
"6199",2117061,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,4.417671327112,0.0181458391671346,812.67262315719,0
"6200",2117062,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,5.34448842129845,0.0343069771753639,1210.76879907171,0
"6201",2117065,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,2.40407885852421,0.00882473376393373,903.036094806967,0
"6202",2117066,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,6.74490748239572,0.0283528736986479,1325.5042832436,0
"6203",2117067,"PIPA",89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,0.362258458133787,0.0103868907109313,1501.87231799582,0
"6204",2117068,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,3.00313830011341,0.0280552077947202,1954.2993961406,0
"6205",2117069,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,2.48405799863166,0.0130698108370969,1292.7615527405,0
"6206",2117072,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,13.750139224749,0.0555716324493499,1771.26600203482,0
"6207",2117073,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,13.3235838108426,0.0951148591800846,1282.83261110647,0
"6208",2117074,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,2.14061816169963,0.0401149965936881,2238.54407964378,0
"6209",2117075,"PIPA",100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,19.6717320295679,0.152745020215699,1328.43731024921,0
"6210",2117077,"PIPA",97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,2.87297617013461,0.0404707819617071,1615.34108953254,0
"6211",2117078,"PIPA",95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,7.74699906138916,0.0459960580412082,1407.07444466719,41.0202013693105
"6212",2117079,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,-137.85267317659,0.069746498502347,1077.03336944672,42.8079539155772
"6213",2117080,"PIPA",90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,1.82540625657024,0.00693977817177985,1317.22787155605,9.67561332460221
"6214",2117082,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,4.29221385243362,0.0289529178954835,1020.67266815955,10.0265683868452
"6215",2117083,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,28.6983973326764,0.0660519855417254,835.145514401419,10.4609811893691
"6216",2117084,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,5.57501653101993,0.00967689077121996,976.483312397931,0
"6217",2117085,"PIPA",100,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,3.10507249828958,0.00693977817177985,923.214050517393,14.9984700757176
"6218",2117086,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,0.853110827812896,0.00342119439975928,1055.26564504012,10.2631513342908
"6219",2117087,"PIPA",95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,3.68844975554399,0.006647610054996,873.219559243004,26.6493750919379
"6220",2119002,"QULA",67,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1064,2.18646861589883,0.0147411381288067,79.880921917238,487.432976114996
"6221",2119003,"QULA",94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1064,2.10653320413478,0.00933131557932508,193.278059686854,611.023752927086
"6222",2119005,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,9.023297363247,0.0158367685667461,826.827455197719,65.6854478624614
"6223",2119006,"PIPA",96,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13.1064,8.98254597685748,0.0510705155749191,2247.94252093991,63.68011630111
"6224",2119007,"PIPA",92,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13.1064,4.12999627447555,0.0535021082887976,2358.11725043844,63.0894312835535
"6225",2119008,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,6.67695792382002,0.0973139740375975,660.186919160565,32.676806962486
"6226",2119009,"PIPA",81,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,0.13949513033333,0.00152053084433746,1045.62246428047,72.0693593039725
"6227",2119010,"PIPA",99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1064,120.218157210076,0.0660519855417254,1159.4893467794,92.8605753221137
"6228",2119011,"PIPA",92,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13.1064,0,0.0280552077947202,1538.65738233727,80.4691548808286
"6229",2119012,"PIPA",94,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13.1064,0,0.0463769761504559,1314.21582138869,118.963536084687
"6230",2119013,"QULA",99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1064,6.41991071736315,0.0113097335529233,175.138942443262,509.26776920834
"6231",2119014,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,9.09069388689119,0.0143138815279185,934.420043060366,59.530545545517
"6232",2119015,"PIPA",97,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,0.374599282580513,0.0111220233918713,875.650065895804,64.6511059145277
"6233",2119016,"PIPA",100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13.716,7.11111692496989,0.0221670777637296,1012.47809230411,62.9632312957941
"6234",2119018,"QULA",72,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,0.559547882348301,0.00264207942166902,81.1552644866226,758.699951661807
"6235",2119019,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,11.1031854301271,0.0176714586764426,899.587386468475,73.008309547262
"6236",2119022,"QULA",93,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13.716,11.2113333401608,0.0162860163162095,104.457488835327,656.962008467862
"6237",2119023,"PIPA",97,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13.716,4.20052752014972,0.0130698108370969,753.56019121378,54.657382538184
"6238",2119024,"QULA",64,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13.716,0.710014539786501,0.00430084034276443,291.195270963975,655.987418117528
"6239",2119026,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,6.84623291343805,0.0243284935093994,633.671844924138,45.2642383993281
"6240",2119027,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.716,7.43399329405603,0.0526852941988642,662.197561390429,34.8218694742393
"6241",2119028,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,6.77099958471895,0.00477836242611008,565.541694079415,145.797743423773
"6242",2119029,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,10.9229389134043,0.01539380400259,644.664846477838,88.4007291471002
"6243",2119030,"PIPA",100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,0,0.00152053084433746,831.561229878975,95.073160113172
"6244",2119031,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,15.6673407057525,0.0132732289614169,532.915861376866,305.035793440843
"6245",2119032,"QULA",95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,0.757035370235936,0.00490166993776347,176.427511073991,1038.65566474859
"6246",2119033,"PIPA",91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,0.664561070352042,0.00865901475145687,844.566759860583,80.0016932802872
"6247",2119035,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,2.63316650516848,0.00801184666481737,966.622225710406,84.0809698740752
"6248",2119036,"PIPA",67,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,0.220997903112355,0.0038484510006475,1094.58600909729,83.1036955980661
"6249",2119037,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,5.40269341864034,0.0274645883758454,733.845510552026,89.9048671146523
"6250",2119038,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,3.07672967240817,0.00373928065593525,732.511345541972,157.579394473926
"6251",2119039,"QULA",97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,3.8510060138089,0.0232352192659501,127.780723545789,654.397315778474
"6252",2119040,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,17.9556877876251,0.0208672438033068,560.932175488796,187.926168097318
"6253",2119041,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,3.60963241750179,0.0203583057934253,828.265567328679,92.4706031091679
"6254",2119042,"QULA",93,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,0.255479845441941,0.00515299735005066,138.044255513859,875.613434494176
"6255",2119043,"QULA",94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,3.10964425372278,0.0113097335529233,67.6802399205227,828.269773081739
"6256",2119044,"PIPA",91,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,0,0.00180955736846772,643.831135152746,242.113868730928
"6257",2119050,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,8.97941125482751,0.0201061929829747,547.21520859225,183.186708353135
"6258",2119051,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,1.27896658822469,0.00331830724035422,1165.45857434474,59.5115231037819
"6259",2119053,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,9.42297442206721,0.0196066797510539,739.415714378383,127.668584122071
"6260",2119054,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,3.69113519028084,0.0426384808926841,1392.7288599999,50.8848233776294
"6261",2119056,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,3.1582324451872,0.0311025526687023,1301.1329969677,89.7664300483598
"6262",2119057,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,2.40746651901118,0.0122718463030851,1526.14545069122,12.4902270559347
"6263",2119058,"PIPA",92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,0,0.0235061816323222,2207.51787157958,0
"6264",2119059,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,8.12049741861781,0.041547562843725,1886.49129710816,0
"6265",2119060,"PIPA",94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4112,8.1189300576028,0.0506707479097498,1647.24419858588,0
"6266",2119061,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,0,0.0352989350557349,1463.84000299117,45.3136565253759
"6267",2119062,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,4.11902474737068,0.0366435367114714,1572.52420673901,29.2407180390128
"6268",2119064,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4112,0,0.0289529178954835,1915.53078023449,0
"6269",2119065,"PIPA",91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,0,0.00967689077121996,1815.36665605719,20.4166131425649
"6270",2119066,"PIPA",97,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,0,0.0263021990940171,1910.02200171128,0
"6271",2119067,"PIPA",83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,-0.821297171850163,0.0136847775990371,2141.1487674541,0
"6272",2119068,"PIPA",100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,0.286827065741565,0.00650388219109427,1310.56225700259,84.0376308866547
"6273",2119070,"PIPA",98,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13.4112,5.79766839441559,0.0317308711994203,1850.11617599668,0
"6274",2119071,"PIPA",97,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14.0208,15.1736219860334,0.0380132711084365,1608.25177650836,0
